158,453,1097,528,20,53,1,1,1
159,481,1741,512,91,173,1,1,1
159,483,1247,560,29,51,1,1,1
159,450,1105,549,29,50,1,1,1
159,500,1127,529,26,67,1,1,1
159,516,1070,529,25,66,1,1,1
160,481,1741,512,91,173,1,1,1
160,483,1247,560,29,51,1,1,1
160,450,1105,549,29,50,1,1,1
160,500,1127,529,26,67,1,1,1
160,516,1070,529,25,66,1,1,1
161,481,1741,512,91,173,1,1,1
161,483,1247,560,29,51,1,1,1
161,450,1105,549,29,50,1,1,1
161,500,1127,529,26,67,1,1,1
161,516,1070,529,25,66,1,1,1
162,481,1754,513,92,172,1,1,1
162,450,1104,550,28,50,1,1,1
162,500,1123,530,27,67,1,1,1
162,516,1070,530,25,66,1,1,1
163,481,1775,513,92,172,1,1,1
163,450,1104,550,28,50,1,1,1
163,500,1122,530,28,68,1,1,1
163,516,1070,530,25,66,1,1,1
163,453,1097,532,21,54,1,1,1
164,481,1775,514,92,171,1,1,1
164,450,1104,550,28,51,1,1,1
164,500,1122,530,28,68,1,1,1
164,516,1070,530,25,66,1,1,1
165,481,1775,514,92,171,1,1,1
165,483,1223,561,32,50,1,1,1
165,450,1104,550,28,51,1,1,1
165,500,1122,530,28,68,1,1,1
165,516,1070,530,25,66,1,1,1
166,481,1779,514,92,171,1,1,1
166,483,1220,561,31,50,1,1,1
166,450,1104,551,27,50,1,1,1
166,500,1121,530,28,68,1,1,1
166,516,1070,530,25,67,1,1,1
167,481,1799,514,92,170,1,1,1
167,450,1103,551,28,50,1,1,1
167,500,1119,530,29,68,1,1,1
167,516,1070,530,28,67,1,1,1
168,481,1832,514,91,170,1,1,1
168,450,1103,551,28,50,1,1,1
168,500,1115,530,29,69,1,1,1
168,516,1072,530,29,67,1,1,1
169,481,1844,514,90,169,1,1,1
169,450,1102,551,28,51,1,1,1
169,500,1115,530,29,69,1,1,1
169,516,1072,530,29,67,1,1,1
170,481,1844,514,90,169,1,1,1
170,450,1102,551,28,51,1,1,1
170,500,1115,530,29,69,1,1,1
170,516,1072,530,29,67,1,1,1
171,450,1102,551,28,51,1,1,1
171,516,1075,530,29,67,1,1,1
172,450,1101,551,29,51,1,1,1
172,516,1075,530,30,67,1,1,1
173,450,1101,551,28,52,1,1,1
173,516,1078,530,30,68,1,1,1
174,450,1100,551,29,52,1,1,1
174,516,1080,530,30,68,1,1,1
175,450,1100,551,29,52,1,1,1
175,516,1080,530,30,68,1,1,1
176,498,1307,618,119,192,1,1,1
176,450,1100,551,29,52,1,1,1
176,516,1080,530,30,68,1,1,1
177,450,1099,551,29,52,1,1,1
177,516,1082,530,31,68,1,1,1
178,450,1099,551,28,53,1,1,1
178,516,1086,530,31,68,1,1,1
179,498,1405,613,106,180,1,1,1
179,450,1099,551,28,53,1,1,1
179,516,1086,530,31,69,1,1,1
180,498,1405,613,106,180,1,1,1
180,450,1099,551,28,53,1,1,1
181,498,1426,612,105,177,1,1,1
181,450,1100,551,28,53,1,1,1
182,498,1440,611,104,175,1,1,1
182,483,1135,560,30,48,1,1,1
182,450,1093,551,33,53,1,1,1
183,498,1440,611,104,175,1,1,1
183,483,1135,560,30,48,1,1,1
183,450,1093,551,33,53,1,1,1
184,483,1132,562,30,48,1,1,1
184,450,1089,553,34,53,1,1,1
184,500,1105,531,28,73,1,1,1
185,483,1130,568,27,47,1,1,1
185,450,1083,559,35,54,1,1,1
185,500,1099,537,34,74,1,1,1
186,498,1567,624,75,162,1,1,1
186,483,1126,577,29,48,1,1,1
186,450,1084,569,30,54,1,1,1
186,500,1099,546,29,76,1,1,1
187,498,1574,632,87,160,1,1,1
187,483,1127,584,28,47,1,1,1
187,450,1084,575,30,54,1,1,1
187,500,1099,552,29,76,1,1,1
188,498,1596,645,80,157,1,1,1
188,483,1122,586,31,48,1,1,1
188,450,1084,577,32,55,1,1,1
188,500,1085,555,37,76,1,1,1
189,498,1603,642,82,159,1,1,1
189,483,1119,582,30,48,1,1,1
189,450,1086,573,39,55,1,1,1
190,498,1616,635,81,159,1,1,1
190,483,1116,576,31,48,1,1,1
190,450,1089,567,35,55,1,1,1
191,498,1625,631,81,160,1,1,1
191,483,1116,571,30,48,1,1,1
191,450,1091,563,37,56,1,1,1
192,498,1634,627,81,161,1,1,1
192,483,1114,568,31,48,1,1,1
192,450,1092,559,36,56,1,1,1
193,498,1643,625,82,160,1,1,1
193,483,1114,566,31,48,1,1,1
193,450,1093,557,38,56,1,1,1
194,498,1655,624,81,159,1,1,1
194,483,1112,565,31,48,1,1,1
194,450,1095,556,35,56,1,1,1
195,498,1675,635,82,162,1,1,1
195,483,1111,574,32,49,1,1,1
195,450,1096,566,39,56,1,1,1
195,500,1090,542,35,79,1,1,1
196,498,1688,639,82,164,1,1,1
196,483,1111,578,30,49,1,1,1
196,450,1097,570,39,57,1,1,1
197,498,1688,639,82,164,1,1,1
197,483,1111,578,30,49,1,1,1
197,450,1097,570,39,57,1,1,1
198,498,1701,643,85,166,1,1,1
198,483,1112,581,29,49,1,1,1
198,450,1098,573,40,57,1,1,1
199,498,1722,641,87,168,1,1,1
199,483,1113,579,26,49,1,1,1
199,450,1101,570,43,58,1,1,1
200,498,1738,625,88,169,1,1,1
200,483,1114,562,25,50,1,1,1
200,450,1102,553,41,58,1,1,1
201,483,1109,539,32,50,1,1,1
202,483,1108,522,32,50,1,1,1
203,483,1105,528,30,50,1,1,1
204,483,1109,561,25,50,1,1,1
204,500,1097,528,40,82,1,1,1
205,483,1109,561,25,50,1,1,1
205,500,1097,528,40,82,1,1,1
206,483,1108,571,28,50,1,1,1
206,500,1097,538,42,83,1,1,1
207,483,1107,578,28,51,1,1,1
207,500,1095,545,43,83,1,1,1
208,483,1110,585,33,51,1,1,1
208,500,1099,551,43,84,1,1,1
209,483,1118,576,30,52,1,1,1
209,500,1104,542,40,85,1,1,1
210,483,1102,571,34,53,1,1,1
210,450,1123,562,42,62,1,1,1
211,450,1131,559,45,63,1,1,1
211,483,1101,568,34,54,1,1,1
212,450,1131,559,45,63,1,1,1
212,483,1101,568,34,54,1,1,1
213,450,1137,564,45,63,1,1,1
213,483,1097,573,35,54,1,1,1
213,500,1115,537,44,89,1,1,1
213,473,800,558,23,37,1,1,1
214,450,1137,564,45,63,1,1,1
214,483,1094,573,33,53,1,1,1
214,500,1120,537,45,90,1,1,1
214,473,799,558,23,37,1,1,1
215,450,1144,568,46,64,1,1,1
215,483,1095,577,33,54,1,1,1
215,500,1121,541,46,90,1,1,1
215,473,798,562,23,37,1,1,1
216,450,1150,572,46,65,1,1,1
216,500,1127,544,46,92,1,1,1
216,483,1097,581,32,54,1,1,1
216,473,795,565,24,38,1,1,1
217,450,1150,572,46,65,1,1,1
217,500,1127,544,46,92,1,1,1
217,483,1097,581,32,54,1,1,1
217,473,795,565,24,38,1,1,1
218,450,1164,567,50,68,1,1,1
218,500,1142,538,48,96,1,1,1
